Date Opened,Time Opened,Opening Price,Legs,Premium,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close,P/L,No. of Contracts,Funds at Close,Margin Req.,Strategy,Opening Commissions + Fees,Closing Commissions + Fees,Opening Short/Long Ratio,Closing Short/Long Ratio,Opening VIX,Closing VIX,Gap,Movement,Max Profit,Max Loss
"2022-08-26","10:11:00",4196.04,"1 Aug 26 4195 P STO 17.60 | 1 Aug 26 4195 C STO 19.20 | 1 Aug 26 4075 P BTO 0.15 | 1 Aug 26 4310 C BTO 0.10",3655,4151.69,"2022-08-26","10:28:00",5005,"Stop Loss",-1355.2,1,136243.2,8345,"",2.6,2.6,147.2,56.61,21.93,22.88,-0.38,-2.7,3.83,-36.94
"2022-08-26","09:33:00",4193.75,"1 Aug 26 4195 P STO 24.65 | 1 Aug 26 4195 C STO 23.45 | 1 Aug 26 4045 P BTO 0.10 | 1 Aug 26 4310 C BTO 0.10",4790,4198.8,"2022-08-26","10:10:00",3875,"Profit Target",909.8,1,137598.4,10210,"",2.6,2.6,240.5,97.88,21.98,21.91,-0.38,-4.99,19.1,-8.77
"2022-08-25","09:33:00",4150.82,"1 Aug 25 4150 P STO 12.65 | 1 Aug 25 4150 C STO 13.45 | 1 Aug 25 4045 P BTO 0.10 | 1 Aug 25 4230 C BTO 0.10",2590,4178.83,"2022-08-25","10:25:00",3360,"Stop Loss",-775.2,1,136688.6,7910,"",2.6,2.6,130.5,169,23.12,22.18,12.49,-2.44,12.74,-29.73
"2022-08-24","10:48:00",4132.48,"1 Aug 24 4130 P STO 8.90 | 1 Aug 24 4130 C STO 11.15 | 1 Aug 24 4045 P BTO 0.10 | 1 Aug 24 4195 C BTO 0.10",1985,4149.66,"2022-08-24","11:18:00",2540,"Stop Loss",-560.2,1,137463.8,6515,"",2.6,2.6,100.25,73.57,23.62,23.2,-2.18,5.93,2.77,-27.96
"2022-08-24","09:33:00",4124.64,"1 Aug 24 4125 P STO 13.05 | 1 Aug 24 4125 C STO 13.00 | 1 Aug 24 4030 P BTO 0.10 | 1 Aug 24 4205 C BTO 0.10",2585,4132.05,"2022-08-24","10:47:00",2085,"Profit Target",494.8,1,138024,6915,"",2.6,2.6,130.25,105.25,23.99,23.59,-2.18,-1.91,19.34,-1.16
"2022-08-23","12:54:00",4134.54,"1 Aug 23 4135 P STO 8.95 | 1 Aug 23 4135 C STO 8.30 | 1 Aug 23 4080 P BTO 0.15 | 1 Aug 23 4185 C BTO 0.15",1695,4132.01,"2022-08-23","14:09:00",1355,"Profit Target",334.8,1,137529.2,3805,"",2.6,2.6,57.5,91.33,23.92,23.82,-4.9,1.45,20.06,-0.29
"2022-08-23","10:54:00",4142.99,"1 Aug 23 4145 P STO 12.75 | 1 Aug 23 4145 C STO 10.05 | 1 Aug 23 4070 P BTO 0.15 | 1 Aug 23 4205 C BTO 0.15",2250,4135.98,"2022-08-23","12:53:00",1820,"Profit Target",424.8,1,137194.4,5250,"",2.6,2.6,76,122.33,23.44,23.89,-4.9,9.9,19.11,-20.67
"2022-08-23","09:33:00",4140.95,"1 Aug 23 4140 P STO 13.90 | 1 Aug 23 4140 C STO 15.30 | 1 Aug 23 4040 P BTO 0.15 | 1 Aug 23 4220 C BTO 0.15",2890,4145.49,"2022-08-23","10:53:00",2295,"Profit Target",589.8,1,136769.6,7110,"",2.6,2.6,97.33,154,23.77,23.38,-4.9,7.86,20.59,-2.6
"2022-08-22","11:37:00",4161.24,"1 Aug 22 4160 P STO 9.20 | 1 Aug 22 4160 C STO 10.10 | 1 Aug 22 4075 P BTO 0.10 | 1 Aug 22 4225 C BTO 0.15",1905,4138.37,"2022-08-22","14:05:00",2390,"Stop Loss",-490.2,1,136179.8,6595,"",2.6,2.6,77.2,160.33,23.24,24.29,-33.4,-33.84,17.06,-25.46
"2022-08-22","09:33:00",4174.54,"1 Aug 22 4175 P STO 14.15 | 1 Aug 22 4175 C STO 14.55 | 1 Aug 22 4065 P BTO 0.10 | 1 Aug 22 4260 C BTO 0.15",2845,4160.58,"2022-08-22","11:36:00",2255,"Profit Target",584.8,1,136670,8155,"",2.6,2.6,114.8,151.33,23.12,23.25,-33.4,-20.54,20.74,-8.44
"2022-08-19","09:33:00",4254.42,"1 Aug 19 4255 P STO 14.20 | 1 Aug 19 4255 C STO 13.10 | 1 Aug 19 4130 P BTO 0.10 | 1 Aug 19 4340 C BTO 0.10",2710,4224.51,"2022-08-19","11:11:00",3445,"Stop Loss",-740.2,1,136085.2,9790,"",2.6,2.6,136.5,138.8,20.33,21.23,-17.43,-11.89,6.27,-27.12
"2022-08-18","13:46:00",4279.14,"1 Aug 18 4280 P STO 6.85 | 1 Aug 18 4280 C STO 5.80 | 1 Aug 18 4225 P BTO 0.10 | 1 Aug 18 4315 C BTO 0.15",1240,4277.01,"2022-08-18","14:34:00",1000,"Profit Target",234.8,1,136825.4,4260,"",2.6,2.6,50.6,51,19.8,19.79,-0.91,6.01,19.35,0
"2022-08-18","12:22:00",4275.81,"1 Aug 18 4275 P STO 8.20 | 1 Aug 18 4275 C STO 8.65 | 1 Aug 18 4205 P BTO 0.10 | 1 Aug 18 4325 C BTO 0.10",1665,4279.63,"2022-08-18","13:45:00",1330,"Profit Target",329.8,1,136590.6,5335,"",2.6,2.6,84.25,67.5,19.78,19.77,-0.91,2.68,20.12,-2.7
"2022-08-18","10:42:00",4275.08,"1 Aug 18 4275 P STO 10.55 | 1 Aug 18 4275 C STO 10.10 | 1 Aug 18 4210 P BTO 0.15 | 1 Aug 18 4335 C BTO 0.10",2040,4278.19,"2022-08-18","12:21:00",1645,"Profit Target",389.8,1,136260.8,4460,"",2.6,2.6,82.6,110.67,19.81,19.72,-0.91,1.95,19.36,-1.72
"2022-08-18","09:33:00",4276.83,"1 Aug 18 4275 P STO 12.15 | 1 Aug 18 4275 C STO 13.95 | 1 Aug 18 4175 P BTO 0.10 | 1 Aug 18 4350 C BTO 0.10",2590,4276.32,"2022-08-18","10:41:00",2060,"Profit Target",524.8,1,135871,7410,"",2.6,2.6,130.5,138.33,20.05,19.8,-0.91,3.7,20.46,-2.9
"2022-08-17","11:33:00",4267.84,"1 Aug 17 4270 P STO 12.00 | 1 Aug 17 4270 C STO 9.80 | 1 Aug 17 4190 P BTO 0.10 | 1 Aug 17 4335 C BTO 0.15",2155,4294.83,"2022-08-17","14:15:00",2780,"Stop Loss",-630.2,1,135346.2,5845,"",2.6,2.6,87.2,112.2,20.1,19.58,-24.8,-12.56,9.05,-29
"2022-08-17","09:33:00",4275.18,"1 Aug 17 4275 P STO 13.75 | 1 Aug 17 4275 C STO 13.35 | 1 Aug 17 4165 P BTO 0.10 | 1 Aug 17 4365 C BTO 0.10",2690,4270.83,"2022-08-17","11:32:00",2165,"Profit Target",519.8,1,135976.4,8310,"",2.6,2.6,135.5,217.5,19.78,20.03,-24.8,-5.22,19.52,-0.93
"2022-08-16","11:14:00",4293.69,"1 Aug 16 4295 P STO 9.60 | 1 Aug 16 4295 C STO 8.10 | 1 Aug 16 4230 P BTO 0.15 | 1 Aug 16 4340 C BTO 0.15",1740,4316.84,"2022-08-16","13:39:00",2220,"Stop Loss",-485.2,1,135456.6,4760,"",2.6,2.6,59,89.8,19.96,19.51,-6.68,3.23,12.93,-27.59
"2022-08-16","09:33:00",4292.58,"1 Aug 16 4295 P STO 13.10 | 1 Aug 16 4295 C STO 9.60 | 1 Aug 16 4195 P BTO 0.10 | 1 Aug 16 4360 C BTO 0.10",2250,4292.02,"2022-08-16","11:13:00",1760,"Profit Target",484.8,1,135941.8,7750,"",2.6,2.6,113.5,118.33,19.92,19.99,-6.68,2.12,21.78,-11.11
"2022-08-15","10:51:00",4266.71,"1 Aug 15 4265 P STO 9.10 | 1 Aug 15 4265 C STO 10.85 | 1 Aug 15 4190 P BTO 0.10 | 1 Aug 15 4325 C BTO 0.15",1970,4286.24,"2022-08-15","11:49:00",2535,"Stop Loss",-570.2,1,135457,5530,"",2.6,2.6,79.8,85.5,20.48,19.9,-10.78,-2.66,5.33,-28.68
"2022-08-15","09:33:00",4262.6,"1 Aug 15 4265 P STO 14.05 | 1 Aug 15 4265 C STO 10.75 | 1 Aug 15 4145 P BTO 0.10 | 1 Aug 15 4345 C BTO 0.10",2460,4267.53,"2022-08-15","10:50:00",1980,"Profit Target",474.8,1,136027.2,9540,"",2.6,2.6,124,199,20.8,20.46,-10.78,-6.77,19.51,-6.1
"2022-08-12","10:42:00",4226.97,"1 Aug 12 4225 P STO 9.40 | 1 Aug 12 4225 C STO 11.35 | 1 Aug 12 4130 P BTO 0.10 | 1 Aug 12 4285 C BTO 0.10",2055,4246.43,"2022-08-12","12:05:00",2595,"Stop Loss",-545.2,1,135552.4,7445,"",2.6,2.6,103.75,130.75,19.56,19.22,17.75,1.95,4.14,-26.28
"2022-08-12","09:33:00",4226.67,"1 Aug 12 4225 P STO 11.85 | 1 Aug 12 4225 C STO 14.05 | 1 Aug 12 4125 P BTO 0.10 | 1 Aug 12 4295 C BTO 0.15",2565,4227.47,"2022-08-12","10:41:00",2070,"Profit Target",489.8,1,136097.6,7435,"",2.6,2.6,103.6,104.5,19.92,19.57,17.75,1.65,19.3,-5.07
"2022-08-11","11:02:00",4243.44,"1 Aug 11 4245 P STO 10.30 | 1 Aug 11 4245 C STO 8.80 | 1 Aug 11 4135 P BTO 0.10 | 1 Aug 11 4295 C BTO 0.10",1890,4228.33,"2022-08-11","11:12:00",2445,"Stop Loss",-560.2,1,135607.8,9110,"",2.6,2.6,95.5,123.25,20,20.07,17.16,16.04,0,-29.37
"2022-08-11","09:33:00",4237.41,"1 Aug 11 4235 P STO 12.65 | 1 Aug 11 4235 C STO 14.15 | 1 Aug 11 4110 P BTO 0.10 | 1 Aug 11 4305 C BTO 0.10",2660,4243.33,"2022-08-11","11:01:00",2115,"Profit Target",539.8,1,136168,9840,"",2.6,2.6,134,142,19.75,19.99,17.16,10.01,20.49,-9.21
"2022-08-10","13:10:00",4200.71,"1 Aug 10 4200 P STO 6.70 | 1 Aug 10 4200 C STO 7.50 | 1 Aug 10 4135 P BTO 0.15 | 1 Aug 10 4240 C BTO 0.15",1390,4201.9,"2022-08-10","14:19:00",1125,"Profit Target",259.8,1,135628.2,5110,"",2.6,2.6,47.33,57.25,19.85,19.62,58.55,19.69,19.06,-9.35
"2022-08-10","11:38:00",4202.88,"1 Aug 10 4205 P STO 10.35 | 1 Aug 10 4205 C STO 8.10 | 1 Aug 10 4115 P BTO 0.10 | 1 Aug 10 4250 C BTO 0.15",1820,4200.12,"2022-08-10","13:09:00",1470,"Profit Target",344.8,1,135368.4,7180,"",2.6,2.6,73.8,74.5,19.9,19.86,58.55,21.86,19.23,-6.87
"2022-08-10","10:07:00",4194.73,"1 Aug 10 4195 P STO 12.70 | 1 Aug 10 4195 C STO 12.40 | 1 Aug 10 4075 P BTO 0.10 | 1 Aug 10 4260 C BTO 0.10",2490,4201.82,"2022-08-10","11:37:00",1980,"Profit Target",504.8,1,135023.6,9510,"",2.6,2.6,125.5,133,20.2,19.92,58.55,13.71,20.48,-9.44
"2022-08-10","09:33:00",4187.72,"1 Aug 10 4190 P STO 17.10 | 1 Aug 10 4190 C STO 14.65 | 1 Aug 10 4020 P BTO 0.10 | 1 Aug 10 4270 C BTO 0.10",3155,4192.19,"2022-08-10","10:06:00",2530,"Profit Target",619.8,1,134518.8,13845,"",2.6,2.6,158.75,254,20.49,20.22,58.55,6.7,19.81,-0.79
"2022-08-09","13:02:00",4120.38,"1 Aug 9 4120 P STO 6.70 | 1 Aug 9 4120 C STO 7.40 | 1 Aug 9 4075 P BTO 0.15 | 1 Aug 9 4165 C BTO 0.10",1385,4120.1,"2022-08-09","14:16:00",1095,"Profit Target",284.8,1,133899,3115,"",2.6,2.6,56.4,55.75,21.9,21.83,-6.95,-12.73,20.94,-1.81
"2022-08-09","11:41:00",4126.78,"1 Aug 9 4125 P STO 8.30 | 1 Aug 9 4125 C STO 10.40 | 1 Aug 9 4065 P BTO 0.15 | 1 Aug 9 4175 C BTO 0.15",1840,4119.82,"2022-08-09","13:01:00",1440,"Profit Target",394.8,1,133614.2,4160,"",2.6,2.6,62.33,97,21.8,21.92,-6.95,-6.33,21.74,-0.82
"2022-08-09","10:15:00",4122.65,"1 Aug 9 4125 P STO 13.15 | 1 Aug 9 4125 C STO 10.35 | 1 Aug 9 4050 P BTO 0.15 | 1 Aug 9 4190 C BTO 0.15",2320,4126.26,"2022-08-09","11:40:00",1855,"Profit Target",459.8,1,133219.4,5180,"",2.6,2.6,78.33,186.5,21.95,21.81,-6.95,-10.46,20.04,-0.43
"2022-08-09","09:33:00",4127.05,"1 Aug 9 4125 P STO 14.20 | 1 Aug 9 4125 C STO 15.05 | 1 Aug 9 4010 P BTO 0.10 | 1 Aug 9 4205 C BTO 0.15",2900,4122.73,"2022-08-09","10:14:00",2340,"Profit Target",554.8,1,132759.6,8600,"",2.6,2.6,117,157,22.15,22,-6.95,-6.06,19.31,-1.72
"2022-08-08","10:36:00",4175.07,"1 Aug 8 4175 P STO 11.20 | 1 Aug 8 4175 C STO 11.05 | 1 Aug 8 4060 P BTO 0.10 | 1 Aug 8 4235 C BTO 0.15",2200,4151.5,"2022-08-08","11:43:00",2880,"Stop Loss",-685.2,1,132204.8,9300,"",2.6,2.6,89,193,21.17,21.57,10.74,19.14,10.23,-30.91
"2022-08-08","09:33:00",4170.99,"1 Aug 8 4170 P STO 13.55 | 1 Aug 8 4170 C STO 14.60 | 1 Aug 8 4030 P BTO 0.10 | 1 Aug 8 4245 C BTO 0.15",2790,4176.7,"2022-08-08","10:35:00",2250,"Profit Target",534.8,1,132890,11210,"",2.6,2.6,112.6,151,21.48,21.14,10.74,15.06,19.35,-2.15
"2022-08-05","09:33:00",4116.19,"1 Aug 5 4115 P STO 14.80 | 1 Aug 5 4115 C STO 16.40 | 1 Aug 5 3975 P BTO 0.10 | 1 Aug 5 4215 C BTO 0.15",3095,4150.88,"2022-08-05","10:16:00",4035,"Stop Loss",-945.2,1,132355.2,10905,"",2.6,2.6,124.8,202.75,22.27,21.38,-36.07,0.32,6.14,-30.37
"2022-08-04","13:54:00",4153.67,"1 Aug 4 4155 P STO 7.75 | 1 Aug 4 4155 C STO 6.30 | 1 Aug 4 4100 P BTO 0.15 | 1 Aug 4 4190 C BTO 0.15",1375,4151.43,"2022-08-04","14:45:00",1075,"Profit Target",294.8,1,133300.4,4125,"",2.6,2.6,46.83,108.5,21.96,21.79,-0.32,-1.18,21.82,-4.36
"2022-08-04","12:43:00",4150.6,"1 Aug 4 4150 P STO 8.80 | 1 Aug 4 4150 C STO 9.30 | 1 Aug 4 4090 P BTO 0.15 | 1 Aug 4 4210 C BTO 0.10",1785,4153.22,"2022-08-04","13:53:00",1425,"Profit Target",354.8,1,133005.6,4215,"",2.6,2.6,72.4,96,22.21,21.97,-0.32,-4.25,20.17,-5.04
"2022-08-04","11:19:00",4146.71,"1 Aug 4 4145 P STO 10.80 | 1 Aug 4 4145 C STO 12.80 | 1 Aug 4 4075 P BTO 0.15 | 1 Aug 4 4215 C BTO 0.15",2330,4149.54,"2022-08-04","12:42:00",1825,"Profit Target",499.8,1,132650.8,4670,"",2.6,2.6,78.67,92.25,22.31,22.21,-0.32,-8.14,21.67,-2.15
"2022-08-04","09:33:00",4154.83,"1 Aug 4 4155 P STO 15.45 | 1 Aug 4 4155 C STO 14.40 | 1 Aug 4 4035 P BTO 0.15 | 1 Aug 4 4225 C BTO 0.10",2960,4146.55,"2022-08-04","11:18:00",2395,"Profit Target",559.8,1,132151,9040,"",2.6,2.6,119.4,240.5,22.36,22.32,-0.32,-0.02,19.09,-2.87
"2022-08-03","10:32:00",4121.46,"1 Aug 3 4120 P STO 11.40 | 1 Aug 3 4120 C STO 12.65 | 1 Aug 3 4025 P BTO 0.10 | 1 Aug 3 4190 C BTO 0.10",2385,4144.18,"2022-08-03","11:48:00",2990,"Stop Loss",-610.2,1,131591.2,7115,"",2.6,2.6,120.25,100.67,22.46,22.21,16.77,13.5,3.56,-25.37
"2022-08-03","09:33:00",4115.68,"1 Aug 3 4115 P STO 15.20 | 1 Aug 3 4115 C STO 16.85 | 1 Aug 3 3970 P BTO 0.10 | 1 Aug 3 4195 C BTO 0.10",3185,4123.74,"2022-08-03","10:31:00",2465,"Profit Target",714.8,1,132201.4,11315,"",2.6,2.6,160.25,165.33,22.96,22.45,16.77,7.72,22.61,0
"2022-08-02","13:26:00",4126.15,"1 Aug 2 4125 P STO 7.70 | 1 Aug 2 4125 C STO 8.85 | 1 Aug 2 4040 P BTO 0.10 | 1 Aug 2 4170 C BTO 0.10",1635,4111.7,"2022-08-02","13:32:00",2050,"Stop Loss",-420.2,1,131486.6,6865,"",2.6,2.6,82.75,83,23.11,23.52,-14.42,21.94,0,-25.38
"2022-08-02","10:59:00",4115.79,"1 Aug 2 4115 P STO 12.00 | 1 Aug 2 4115 C STO 12.75 | 1 Aug 2 3995 P BTO 0.10 | 1 Aug 2 4180 C BTO 0.15",2450,4127.31,"2022-08-02","13:25:00",1945,"Profit Target",499.8,1,131906.8,9550,"",2.6,2.6,99,195.5,23.36,23.08,-14.42,11.58,20.61,-17.14
"2022-08-02","09:33:00",4104.84,"1 Aug 2 4105 P STO 17.10 | 1 Aug 2 4105 C STO 16.35 | 1 Aug 2 3945 P BTO 0.10 | 1 Aug 2 4200 C BTO 0.10",3325,4117.09,"2022-08-02","10:58:00",2680,"Profit Target",639.8,1,131407,12675,"",2.6,2.6,167.25,269,23.79,23.28,-14.42,0.63,19.4,-4.51
"2022-08-01","09:33:00",4096.91,"1 Aug 1 4095 P STO 15.50 | 1 Aug 1 4095 C STO 16.00 | 1 Aug 1 3955 P BTO 0.10 | 1 Aug 1 4195 C BTO 0.10",3130,4127.04,"2022-08-01","09:57:00",4035,"Stop Loss",-910.2,1,130767.2,10870,"",2.6,2.6,157.5,101.88,23.07,22.52,-17.91,-15.47,0.48,-28.91
"2022-07-29","09:33:00",4084.79,"1 Jul 29 4085 P STO 15.75 | 1 Jul 29 4085 C STO 15.30 | 1 Jul 29 3930 P BTO 0.10 | 1 Jul 29 4185 C BTO 0.10",3085,4117.36,"2022-07-29","10:27:00",3950,"Stop Loss",-870.2,1,131677.4,12415,"",2.6,2.6,155.25,198.5,21.88,21.49,14.9,-2.54,1.62,-28.04
"2022-07-28","09:33:00",4035.97,"1 Jul 28 4035 P STO 14.80 | 1 Jul 28 4035 C STO 16.00 | 1 Jul 28 3865 P BTO 0.10 | 1 Jul 28 4110 C BTO 0.10",3060,4004.23,"2022-07-28","09:48:00",3960,"Stop Loss",-905.2,1,132547.6,13940,"",2.6,2.6,154,199,22.86,23.43,2.52,9.84,5.56,-29.41
"2022-07-27","09:33:00",3953.92,"1 Jul 27 3955 P STO 25.10 | 1 Jul 27 3955 C STO 23.60 | 1 Jul 27 3785 P BTO 0.10 | 1 Jul 27 4070 C BTO 0.10",4850,3967.97,"2022-07-27","14:33:00",3880,"Profit Target",964.8,1,133452.8,12150,"",2.6,2.6,243.5,259.67,24.19,23.82,30.38,2.49,20,-2.78
"2022-07-26","10:59:00",3937.86,"1 Jul 26 3940 P STO 12.40 | 1 Jul 26 3940 C STO 10.45 | 1 Jul 26 3865 P BTO 0.15 | 1 Jul 26 4010 C BTO 0.10",2260,3916.73,"2022-07-26","11:54:00",2890,"Stop Loss",-635.2,1,132488,5240,"",2.6,2.6,91.4,116.6,24.46,25.27,-13.62,-15.36,1.33,-27.88
"2022-07-26","09:33:00",3945,"1 Jul 26 3945 P STO 14.45 | 1 Jul 26 3945 C STO 14.70 | 1 Jul 26 3830 P BTO 0.10 | 1 Jul 26 4035 C BTO 0.10",2895,3936.94,"2022-07-26","10:58:00",2335,"Profit Target",554.8,1,133123.2,8605,"",2.6,2.6,145.75,156.67,24.14,24.49,-13.62,-8.22,19.34,-1.04
"2022-07-25","12:30:00",3963.96,"1 Jul 25 3965 P STO 10.00 | 1 Jul 25 3965 C STO 9.30 | 1 Jul 25 3880 P BTO 0.10 | 1 Jul 25 4025 C BTO 0.10",1910,3956.71,"2022-07-25","14:36:00",1435,"Profit Target",469.8,1,132568.4,6590,"",2.6,2.6,96.5,144.5,23.61,23.81,4.09,-1.76,24.87,-7.85
"2022-07-25","10:58:00",3965.35,"1 Jul 25 3965 P STO 11.70 | 1 Jul 25 3965 C STO 12.40 | 1 Jul 25 3870 P BTO 0.10 | 1 Jul 25 4035 C BTO 0.15",2385,3963.15,"2022-07-25","12:29:00",1910,"Profit Target",469.8,1,132098.6,7115,"",2.6,2.6,96.4,96.5,23.54,23.61,4.09,-0.37,19.92,-1.05
"2022-07-25","09:33:00",3966.19,"1 Jul 25 3965 P STO 14.25 | 1 Jul 25 3965 C STO 15.60 | 1 Jul 25 3840 P BTO 0.10 | 1 Jul 25 4055 C BTO 0.10",2965,3965.26,"2022-07-25","10:57:00",2400,"Profit Target",559.8,1,131628.8,9535,"",2.6,2.6,149.25,161,23.99,23.55,4.09,0.47,19.06,-4.05
"2022-07-22","10:55:00",4001.7,"1 Jul 22 4000 P STO 10.95 | 1 Jul 22 4000 C STO 12.20 | 1 Jul 22 3890 P BTO 0.10 | 1 Jul 22 4075 C BTO 0.15",2290,3976.9,"2022-07-22","11:31:00",2885,"Stop Loss",-600.2,1,131069,8710,"",2.6,2.6,92.6,116.4,22.8,23.01,-0.52,3.27,2.4,-25.98
"2022-07-22","09:33:00",4001.29,"1 Jul 22 4000 P STO 13.90 | 1 Jul 22 4000 C STO 14.65 | 1 Jul 22 3835 P BTO 0.10 | 1 Jul 22 4080 C BTO 0.15",2830,4000.84,"2022-07-22","10:54:00",2290,"Profit Target",534.8,1,131669.2,13670,"",2.6,2.6,114.2,153.67,22.67,22.79,-0.52,2.86,19.08,-7.77
"2022-07-21","10:57:00",3952.37,"1 Jul 21 3950 P STO 11.85 | 1 Jul 21 3950 C STO 14.55 | 1 Jul 21 3860 P BTO 0.15 | 1 Jul 21 4035 C BTO 0.10",2615,3978.95,"2022-07-21","12:09:00",3320,"Stop Loss",-710.2,1,131134.4,6385,"",2.6,2.6,105.6,167,23.81,23.42,-4.43,-3.1,7.65,-26.96
"2022-07-21","09:33:00",3955.3,"1 Jul 21 3955 P STO 16.45 | 1 Jul 21 3955 C STO 16.95 | 1 Jul 21 3825 P BTO 0.10 | 1 Jul 21 4050 C BTO 0.15",3315,3948.52,"2022-07-21","10:56:00",2675,"Profit Target",634.8,1,131844.6,9685,"",2.6,2.6,133.6,179.33,24.05,23.94,-4.43,-0.17,19.31,-10.56
"2022-07-20","10:23:00",3938.18,"1 Jul 20 3940 P STO 13.75 | 1 Jul 20 3940 C STO 12.25 | 1 Jul 20 3815 P BTO 0.10 | 1 Jul 20 4030 C BTO 0.10",2580,3963.99,"2022-07-20","10:51:00",3255,"Stop Loss",-680.2,1,131209.8,9920,"",2.6,2.6,130,94,23.87,23.47,-1.37,2.86,3.68,-26.16
"2022-07-20","09:33:00",3929.24,"1 Jul 20 3930 P STO 17.05 | 1 Jul 20 3930 C STO 16.40 | 1 Jul 20 3765 P BTO 0.10 | 1 Jul 20 4025 C BTO 0.15",3320,3937.26,"2022-07-20","10:22:00",2645,"Profit Target",669.8,1,131890,13180,"",2.6,2.6,133.8,106.8,24.57,23.93,-1.37,-6.08,20.33,-0.45
"2022-07-19","09:33:00",3869.37,"1 Jul 19 3870 P STO 14.75 | 1 Jul 19 3870 C STO 14.50 | 1 Jul 19 3745 P BTO 0.10 | 1 Jul 19 3940 C BTO 0.15",2900,3900.47,"2022-07-19","10:52:00",3665,"Stop Loss",-770.2,1,131220.2,9600,"",2.6,2.6,117,62.08,24.39,24.42,29.88,8.64,12.07,-26.38
"2022-07-18","11:53:00",3893.61,"1 Jul 18 3895 P STO 10.05 | 1 Jul 18 3895 C STO 8.10 | 1 Jul 18 3825 P BTO 0.10 | 1 Jul 18 3955 C BTO 0.10",1795,3874.03,"2022-07-18","13:35:00",2405,"Stop Loss",-615.2,1,131990.4,5205,"",2.6,2.6,90.75,97.2,24.53,24.94,20.63,9.82,8.91,-33.98
"2022-07-18","10:35:00",3893.25,"1 Jul 18 3895 P STO 12.25 | 1 Jul 18 3895 C STO 10.30 | 1 Jul 18 3815 P BTO 0.15 | 1 Jul 18 3960 C BTO 0.15",2225,3894.31,"2022-07-18","11:52:00",1800,"Profit Target",419.8,1,132605.6,5775,"",2.6,2.6,75.17,91,24.67,24.53,20.63,9.46,19.1,-1.8
"2022-07-18","09:33:00",3898.54,"1 Jul 18 3900 P STO 16.00 | 1 Jul 18 3900 C STO 13.20 | 1 Jul 18 3770 P BTO 0.10 | 1 Jul 18 3975 C BTO 0.10",2900,3893.04,"2022-07-18","10:34:00",2315,"Profit Target",579.8,1,132185.8,10100,"",2.6,2.6,146,232.5,24.59,24.66,20.63,14.75,20.17,0
"2022-07-15","13:55:00",3851.41,"1 Jul 15 3850 P STO 7.40 | 1 Jul 15 3850 C STO 8.75 | 1 Jul 15 3760 P BTO 0.10 | 1 Jul 15 3900 C BTO 0.15",1590,3853.22,"2022-07-15","14:34:00",1270,"Profit Target",314.8,1,131606,7410,"",2.6,2.6,64.6,51.8,24.44,24.64,27.62,33.41,20.13,-1.89
"2022-07-15","12:11:00",3847.17,"1 Jul 15 3845 P STO 10.20 | 1 Jul 15 3845 C STO 12.10 | 1 Jul 15 3725 P BTO 0.10 | 1 Jul 15 3910 C BTO 0.15",2205,3853.84,"2022-07-15","13:54:00",1770,"Profit Target",429.8,1,131291.2,9795,"",2.6,2.6,89.2,89.5,24.46,24.4,27.62,29.17,19.73,-1.59
"2022-07-15","10:24:00",3841.42,"1 Jul 15 3840 P STO 13.65 | 1 Jul 15 3840 C STO 15.65 | 1 Jul 15 3700 P BTO 0.10 | 1 Jul 15 3925 C BTO 0.10",2910,3848.34,"2022-07-15","12:10:00",2330,"Profit Target",574.8,1,130861.4,11090,"",2.6,2.6,146.5,117.5,24.69,24.48,27.62,23.42,19.93,-10.65
"2022-07-15","09:33:00",3842.3,"1 Jul 15 3840 P STO 17.10 | 1 Jul 15 3840 C STO 19.55 | 1 Jul 15 3675 P BTO 0.10 | 1 Jul 15 3930 C BTO 0.10",3645,3838.04,"2022-07-15","10:23:00",2940,"Profit Target",699.8,1,130286.6,12855,"",2.6,2.6,183.25,148,25.13,24.84,27.62,24.3,19.34,-6.58
"2022-07-14","10:54:00",3738.6,"1 Jul 14 3740 P STO 14.85 | 1 Jul 14 3740 C STO 13.05 | 1 Jul 14 3630 P BTO 0.10 | 1 Jul 14 3825 C BTO 0.10",2770,3767.38,"2022-07-14","11:43:00",3505,"Stop Loss",-740.2,1,129586.8,8230,"",2.6,2.6,139.5,88.62,27.85,27.35,-37.79,-25.39,4.51,-26.53
"2022-07-14","09:33:00",3747.91,"1 Jul 14 3750 P STO 20.25 | 1 Jul 14 3750 C STO 18.05 | 1 Jul 14 3610 P BTO 0.10 | 1 Jul 14 3865 C BTO 0.10",3810,3738.97,"2022-07-14","10:53:00",2945,"Profit Target",859.8,1,130327,10190,"",2.6,2.6,191.5,197.33,27.81,27.88,-37.79,-16.08,22.7,-7.35
"2022-07-13","09:33:00",3761.91,"1 Jul 13 3760 P STO 20.70 | 1 Jul 13 3760 C STO 22.30 | 1 Jul 13 3620 P BTO 0.10 | 1 Jul 13 3905 C BTO 0.10",4280,3807.41,"2022-07-13","10:51:00",5380,"Stop Loss",-1105.2,1,129467.2,10220,"",2.6,2.6,215,359.67,28.66,27.02,-39.13,-17.76,18.46,-25.7
